"","ensembl_id","gene_name"
"13454","ENSMUSG00000050853","Olfr958"
"13455","ENSMUSG00000059366","Olfr959"
"13456","ENSMUSG00000038112","AW551984"
"13457","ENSMUSG00000048299","Olfr148"
"13458","ENSMUSG00000059867","Olfr960"
"13459","ENSMUSG00000059106","Olfr961"
"13460","ENSMUSG00000064110","Olfr963"
"13461","ENSMUSG00000062121","Olfr149"
"13462","ENSMUSG00000095839","Olfr965"
"13463","ENSMUSG00000094353","Olfr150"
"13464","ENSMUSG00000055820","Olfr967"
"13465","ENSMUSG00000095903","Olfr968"
"13466","ENSMUSG00000094254","Olfr969"
"13467","ENSMUSG00000095774","Olfr970"
"13468","ENSMUSG00000093934","Olfr971"
"13469","ENSMUSG00000094449","Olfr972"
"13470","ENSMUSG00000095390","Olfr229"
"13471","ENSMUSG00000051493","Olfr974"
"13472","ENSMUSG00000043331","Olfr975"
"13473","ENSMUSG00000047352","Olfr976"
"13474","ENSMUSG00000044292","Olfr978"
"13475","ENSMUSG00000059473","Olfr979"
"13476","ENSMUSG00000060254","Olfr980"
"13477","ENSMUSG00000046678","Olfr981"
"13478","ENSMUSG00000049010","Olfr982"
"13479","ENSMUSG00000044205","Olfr983"
"13480","ENSMUSG00000045812","Olfr984"
"13481","ENSMUSG00000049073","Olfr985"
"13482","ENSMUSG00000040541","Tmem225"
"13483","ENSMUSG00000051095","Olfr986"
"13484","ENSMUSG00000025602","Zfp202"
"13485","ENSMUSG00000049281","Scn3b"
"13486","ENSMUSG00000040111","Gramd1b"
"13487","ENSMUSG00000032024","Clmp"
"13488","ENSMUSG00000015656","Hspa8"
"13489","ENSMUSG00000054360","Bsx"
"13490","ENSMUSG00000032023","4931429I11Rik"
"13491","ENSMUSG00000032021","Crtam"
"13492","ENSMUSG00000032020","Ubash3b"
"13493","ENSMUSG00000049313","Sorl1"
"13494","ENSMUSG00000032018","Sc5d"
"13495","ENSMUSG00000037705","Tecta"
"13496","ENSMUSG00000037287","Tbcel"
"13497","ENSMUSG00000032017","Grik4"
"13498","ENSMUSG00000059495","Arhgef12"
"13499","ENSMUSG00000048503","Tmem136"
"13500","ENSMUSG00000032015","Pou2f3"
"13501","ENSMUSG00000032014","Oaf"
"13502","ENSMUSG00000032013","Trim29"
"13503","ENSMUSG00000032012","Pvrl1"
"13504","ENSMUSG00000032011","Thy1"
"13505","ENSMUSG00000053128","Rnf26"
"13506","ENSMUSG00000032010","Usp2"
"13507","ENSMUSG00000034739","Mfrp"
"13508","ENSMUSG00000079592","C1qtnf5"
"13509","ENSMUSG00000032135","Mcam"
"13510","ENSMUSG00000034342","Cbl"
"13511","ENSMUSG00000070306","Ccdc153"
"13512","ENSMUSG00000032105","Pdzd3"
"13513","ENSMUSG00000032109","Nlrx1"
"13514","ENSMUSG00000032131","Abcg4"
"13515","ENSMUSG00000032119","Hinfp"
"13516","ENSMUSG00000032120","C2cd2l"
"13517","ENSMUSG00000032123","Dpagt1"
"13518","ENSMUSG00000049932","H2afx"
"13519","ENSMUSG00000032126","Hmbs"
"13520","ENSMUSG00000032127","Vps11"
"13521","ENSMUSG00000032115","Hyou1"
"13522","ENSMUSG00000032114","Slc37a4"
"13523","ENSMUSG00000032112","Trappc4"
"13524","ENSMUSG00000009927","Rps25"
"13525","ENSMUSG00000043923","Ccdc84"
"13526","ENSMUSG00000074397","Foxr1"
"13527","ENSMUSG00000041523","Upk2"
"13528","ENSMUSG00000063382","Bcl9l"
"13529","ENSMUSG00000047880","Cxcr5"
"13530","ENSMUSG00000032097","Ddx6"
"13531","ENSMUSG00000032098","Treh"
"13532","ENSMUSG00000048537","Phldb1"
"13533","ENSMUSG00000032096","Arcn1"
"13534","ENSMUSG00000002031","Ift46"
"13535","ENSMUSG00000002032","Tmem25"
"13536","ENSMUSG00000039438","Ttc36"
"13537","ENSMUSG00000002028","Kmt2a"
"13538","ENSMUSG00000038717","Atp5l"
"13539","ENSMUSG00000059890","Ube4a"
"13540","ENSMUSG00000002033","Cd3g"
"13541","ENSMUSG00000032094","Cd3d"
"13542","ENSMUSG00000032093","Cd3e"
"13543","ENSMUSG00000032092","Mpzl2"
"13544","ENSMUSG00000070305","Mpzl3"
"13545","ENSMUSG00000048534","Amica1"
"13546","ENSMUSG00000070304","Scn2b"
"13547","ENSMUSG00000046480","Scn4b"
"13548","ENSMUSG00000032091","Tmprss4"
"13549","ENSMUSG00000091996","BC049352"
"13550","ENSMUSG00000032089","Il10ra"
"13551","ENSMUSG00000037129","Tmprss13"
"13552","ENSMUSG00000066705","Fxyd6"
"13553","ENSMUSG00000059412","Fxyd2"
"13554","ENSMUSG00000032087","Dscaml1"
"13555","ENSMUSG00000043987","Cep164"
"13556","ENSMUSG00000032086","Bace1"
"13557","ENSMUSG00000042790","Rnf214"
"13558","ENSMUSG00000035382","Pcsk7"
"13559","ENSMUSG00000032085","Tagln"
"13560","ENSMUSG00000034908","Sidt2"
"13561","ENSMUSG00000003131","Pafah1b2"
"13562","ENSMUSG00000034135","Sik3"
"13563","ENSMUSG00000032083","Apoa1"
"13564","ENSMUSG00000032081","Apoc3"
"13565","ENSMUSG00000032080","Apoa4"
"13566","ENSMUSG00000032079","Apoa5"
"13567","ENSMUSG00000032078","Zpr1"
"13568","ENSMUSG00000032077","Bud13"
"13569","ENSMUSG00000056617","4931429L15Rik"
"13570","ENSMUSG00000032076","Cadm1"
"13571","ENSMUSG00000032028","Nxpe2"
"13572","ENSMUSG00000044229","Nxpe4"
"13573","ENSMUSG00000032026","Rexo2"
"13574","ENSMUSG00000042396","Rbm7"
"13575","ENSMUSG00000042293","Gm5617"
"13576","ENSMUSG00000032271","Nnmt"
"13577","ENSMUSG00000066687","Zbtb16"
"13578","ENSMUSG00000032269","Htr3a"
"13579","ENSMUSG00000008590","Htr3b"
"13580","ENSMUSG00000032267","Usp28"
"13581","ENSMUSG00000032264","Zw10"
"13582","ENSMUSG00000032268","Tmprss5"
"13583","ENSMUSG00000032259","Drd2"
"13584","ENSMUSG00000032257","Ankk1"
"13585","ENSMUSG00000040219","Ttc12"
"13586","ENSMUSG00000039542","Ncam1"
"13587","ENSMUSG00000058443","Rpl10-ps3"
"13588","ENSMUSG00000032068","Plet1"
"13589","ENSMUSG00000032067","Pts"
"13590","ENSMUSG00000032066","Bco2"
"13591","ENSMUSG00000032065","Tex12"
"13592","ENSMUSG00000039217","Il18"
"13593","ENSMUSG00000000171","Sdhd"
"13594","ENSMUSG00000039016","Timm8b"
"13595","ENSMUSG00000059820","AU019823"
"13596","ENSMUSG00000000167","Pih1d2"
"13597","ENSMUSG00000000168","Dlat"
"13598","ENSMUSG00000032064","Dixdc1"
"13599","ENSMUSG00000032062","2310030G06Rik"
"13600","ENSMUSG00000038086","Hspb2"
"13601","ENSMUSG00000032060","Cryab"
"13602","ENSMUSG00000037971","1110032A03Rik"
"13603","ENSMUSG00000037845","Fdxacb1"
"13604","ENSMUSG00000032059","Alg9"
"13605","ENSMUSG00000032058","Ppp2r1b"
"13606","ENSMUSG00000037112","Sik2"
"13607","ENSMUSG00000060594","Layn"
"13608","ENSMUSG00000032057","4833427G06Rik"
"13609","ENSMUSG00000032056","Btg4"
"13610","ENSMUSG00000032053","Pou2af1"
"13611","ENSMUSG00000079559","Gm684"
"13612","ENSMUSG00000036027","1810046K07Rik"
"13613","ENSMUSG00000053199","Arhgap20"
"13614","ENSMUSG00000032051","Fdx1"
"13615","ENSMUSG00000032050","Rdx"
"13616","ENSMUSG00000035164","Zc3h12c"
"13617","ENSMUSG00000078307","AI593442"
"13618","ENSMUSG00000053289","Ddx10"
"13619","ENSMUSG00000034584","Exph5"
"13620","ENSMUSG00000034487","Kdelc2"
"13621","ENSMUSG00000005131","4930550C14Rik"
"13622","ENSMUSG00000034218","Atm"
"13623","ENSMUSG00000033054","Npat"
"13624","ENSMUSG00000032047","Acat1"
"13625","ENSMUSG00000032030","Cul5"
"13626","ENSMUSG00000055069","Rab39"
"13627","ENSMUSG00000042195","Slc35f2"
"13628","ENSMUSG00000042045","Sln"
"13629","ENSMUSG00000041986","Elmod1"
"13630","ENSMUSG00000074345","Tnfaip8l3"
"13631","ENSMUSG00000032274","Cyp19a1"
"13632","ENSMUSG00000046167","Gldn"
"13633","ENSMUSG00000041268","Dmxl2"
"13634","ENSMUSG00000046460","Sh2d7"
"13635","ENSMUSG00000037493","Cib2"
"13636","ENSMUSG00000032279","Idh3a"
"13637","ENSMUSG00000032281","Acsbg1"
"13638","ENSMUSG00000032285","Dnaja4"
"13639","ENSMUSG00000061559","Wdr61"
"13640","ENSMUSG00000032291","Crabp1"
"13641","ENSMUSG00000032293","Ireb2"
"13642","ENSMUSG00000035878","Hykk"
"13643","ENSMUSG00000044820","AY074887"
"13644","ENSMUSG00000032301","Psma4"
"13645","ENSMUSG00000035594","Chrna5"
"13646","ENSMUSG00000032303","Chrna3"
"13647","ENSMUSG00000035200","Chrnb4"
"13648","ENSMUSG00000032307","Ube2q2"
"13649","ENSMUSG00000032309","Fbxo22"
"13650","ENSMUSG00000032311","Nrg4"
"13651","ENSMUSG00000032313","Tmem266"
"13652","ENSMUSG00000032314","Etfa"
"13653","ENSMUSG00000032318","Isl2"
"13654","ENSMUSG00000034007","Scaper"
"13655","ENSMUSG00000032320","Rcn2"
"13656","ENSMUSG00000032322","Pstpip1"
"13657","ENSMUSG00000032324","Tspan3"
"13658","ENSMUSG00000074305","Peak1"
"13659","ENSMUSG00000032329","Hmg20a"
"13660","ENSMUSG00000049556","Lingo1"
"13661","ENSMUSG00000045620","Odf3l1"
"13662","ENSMUSG00000032911","Cspg4"
"13663","ENSMUSG00000032733","Snx33"
"13664","ENSMUSG00000032288","Imp3"
"13665","ENSMUSG00000055334","Snupn"
"13666","ENSMUSG00000032290","Ptpn9"
"13667","ENSMUSG00000042557","Sin3a"
"13668","ENSMUSG00000032295","Man2c1"
"13669","ENSMUSG00000032298","Neil1"
"13670","ENSMUSG00000032299","Commd4"
"13671","ENSMUSG00000070298","Trcg1"
"13672","ENSMUSG00000032300","1700017B05Rik"
"13673","ENSMUSG00000063849","Ppcdc"
"13674","ENSMUSG00000040722","Scamp5"
"13675","ENSMUSG00000062309","Rpp25"
"13676","ENSMUSG00000000088","Cox5a"
"13677","ENSMUSG00000032305","Fam219b"
"13678","ENSMUSG00000032306","Mpi"
"13679","ENSMUSG00000040188","Scamp2"
"13680","ENSMUSG00000032308","Ulk3"
"13681","ENSMUSG00000039714","Cplx3"
"13682","ENSMUSG00000056271","Lman1l"
"13683","ENSMUSG00000032312","Csk"
"13684","ENSMUSG00000032310","Cyp1a2"
"13685","ENSMUSG00000032315","Cyp1a1"
"13686","ENSMUSG00000038957","Edc3"
"13687","ENSMUSG00000032316","Clk3"
"13688","ENSMUSG00000004661","Arid3b"
"13689","ENSMUSG00000055720","Ubl7"
"13690","ENSMUSG00000038264","Sema7a"
"13691","ENSMUSG00000032323","Cyp11a1"
"13692","ENSMUSG00000037716","Ccdc33"
"13693","ENSMUSG00000032327","Stra6"
"13694","ENSMUSG00000037206","Islr"
"13695","ENSMUSG00000051243","Islr2"
"13696","ENSMUSG00000036986","Pml"
"13697","ENSMUSG00000032333","Stoml1"
"13698","ENSMUSG00000032334","Loxl1"
"13699","ENSMUSG00000036244","Tbc1d21"
"13700","ENSMUSG00000066607","6030419C18Rik"
"13701","ENSMUSG00000035914","Cd276"
"13702","ENSMUSG00000032336","Nptn"
"13703","ENSMUSG00000074269","Rec114"
"13704","ENSMUSG00000032338","Hcn4"
"13705","ENSMUSG00000032340","Neo1"
"13706","ENSMUSG00000025236","Adpgk"
"13707","ENSMUSG00000025235","Bbs4"
"13708","ENSMUSG00000025234","Arih1"
"13709","ENSMUSG00000049526","Tmem202"
"13710","ENSMUSG00000025232","Hexa"
"13711","ENSMUSG00000032297","Celf6"
"13712","ENSMUSG00000025237","Parp6"
"13713","ENSMUSG00000032294","Pkm"
"13714","ENSMUSG00000074259","Gramd2"
"13715","ENSMUSG00000051705","Senp8"
"13716","ENSMUSG00000039585","Myo9a"
"13717","ENSMUSG00000032292","Nr2e3"
"13718","ENSMUSG00000032289","Thsd4"
"13719","ENSMUSG00000047766","Lrrc49"
"13720","ENSMUSG00000034839","Larp6"
"13721","ENSMUSG00000034485","Uaca"
"13722","ENSMUSG00000032280","Tle3"
"13723","ENSMUSG00000007892","Rplp1"
"13724","ENSMUSG00000032254","Kif23"
"13725","ENSMUSG00000032278","Paqr5"
"13726","ENSMUSG00000032252","Glce"
"13727","ENSMUSG00000046846","Spesp1"
"13728","ENSMUSG00000032249","Anp32a"
"13729","ENSMUSG00000041729","Coro2b"
"13730","ENSMUSG00000032243","Itga11"
"13731","ENSMUSG00000032244","Fem1b"
"13732","ENSMUSG00000032245","Cln6"
"13733","ENSMUSG00000032246","Calml4"
"13734","ENSMUSG00000032405","Pias1"
"13735","ENSMUSG00000022245","Skor1"
"13736","ENSMUSG00000058444","Map2k5"
"13737","ENSMUSG00000032403","2300009A05Rik"
"13738","ENSMUSG00000037801","Iqch"
"13739","ENSMUSG00000037257","Aagab"
"13740","ENSMUSG00000032402","Smad3"
"13741","ENSMUSG00000036867","Smad6"
"13742","ENSMUSG00000032401","Lctl"
"13743","ENSMUSG00000032400","Zwilch"
"13744","ENSMUSG00000032399","Rpl4"
"13745","ENSMUSG00000032398","Snapc5"
"13746","ENSMUSG00000004936","Map2k1"
"13747","ENSMUSG00000035337","Uchl4"
"13748","ENSMUSG00000032397","Tipin"
"13749","ENSMUSG00000032396","Dis3l"
"13750","ENSMUSG00000036466","Megf11"
"13751","ENSMUSG00000004771","Rab11a"
"13752","ENSMUSG00000053641","Dennd4a"
"13753","ENSMUSG00000034452","Slc24a1"
"13754","ENSMUSG00000034263","Vwa9"
"13755","ENSMUSG00000033629","Hacd3"
"13756","ENSMUSG00000032393","Dpp8"
"13757","ENSMUSG00000032816","Igdcc4"
"13758","ENSMUSG00000032394","Igdcc3"
"13759","ENSMUSG00000032392","Parp16"
"13760","ENSMUSG00000042254","Cilp"
"13761","ENSMUSG00000015357","Clpx"
"13762","ENSMUSG00000041837","Pdcd7"
"13763","ENSMUSG00000086228","Ubap1l"
"13764","ENSMUSG00000054978","Kbtbd13"
"13765","ENSMUSG00000041696","Rasl12"
"13766","ENSMUSG00000053862","Slc51b"
"13767","ENSMUSG00000059183","Mtfmt"
"13768","ENSMUSG00000032388","Spg21"
"13769","ENSMUSG00000066510","Ankdd1a"
"13770","ENSMUSG00000050721","Plekho2"
"13771","ENSMUSG00000041064","Pif1"
"13772","ENSMUSG00000032387","Rbpms2"
"13773","ENSMUSG00000040652","Oaz2"
"13774","ENSMUSG00000040524","Zfp609"
"13775","ENSMUSG00000032386","Trip4"
"13776","ENSMUSG00000040204","2810417H13Rik"
"13777","ENSMUSG00000032384","Csnk1g1"
"13778","ENSMUSG00000032383","Ppib"
"13779","ENSMUSG00000039452","Snx22"
"13780","ENSMUSG00000032382","Snx1"
"13781","ENSMUSG00000032381","Fam96a"
"13782","ENSMUSG00000032380","Dapk2"
"13783","ENSMUSG00000038664","Herc1"
"13784","ENSMUSG00000050503","Fbxl22"
"13785","ENSMUSG00000032376","Usp3"
"13786","ENSMUSG00000032373","Car12"
"13787","ENSMUSG00000032375","Aph1b"
"13788","ENSMUSG00000053040","Aph1c"
"13789","ENSMUSG00000036943","Rab8b"
"13790","ENSMUSG00000036781","Rps27l"
"13791","ENSMUSG00000032370","Lactb"
"13792","ENSMUSG00000032366","Tpm1"
"13793","ENSMUSG00000052698","Tln2"
"13794","ENSMUSG00000091956","C2cd4b"
"13795","ENSMUSG00000047990","C2cd4a"
"13796","ENSMUSG00000035284","Vps13c"
"13797","ENSMUSG00000032238","Rora"
"13798","ENSMUSG00000032235","Ice2"
"13799","ENSMUSG00000032231","Anxa2"
"13800","ENSMUSG00000059246","Foxb1"
"13801","ENSMUSG00000011958","Bnip2"
"13802","ENSMUSG00000033543","Gtf2a2"
"13803","ENSMUSG00000032226","Gcnt3"
"13804","ENSMUSG00000032224","Fam81a"
"13805","ENSMUSG00000032220","Myo1e"
"13806","ENSMUSG00000032218","Ccnb2"
"13807","ENSMUSG00000032217","Rnf111"
"13808","ENSMUSG00000032212","Sltm"
"13809","ENSMUSG00000042444","Fam63b"
"13810","ENSMUSG00000054693","Adam10"
"13811","ENSMUSG00000032207","Lipc"
"13812","ENSMUSG00000032204","Aqp9"
"13813","ENSMUSG00000013584","Aldh1a2"
"13814","ENSMUSG00000032199","Polr2m"
"13815","ENSMUSG00000041361","Myzap"
"13816","ENSMUSG00000032232","Cgnl1"
"13817","ENSMUSG00000032228","Tcf12"
"13818","ENSMUSG00000038535","Zfp280d"
"13819","ENSMUSG00000032221","Mns1"
"13820","ENSMUSG00000090626","Tex9"
"13821","ENSMUSG00000037674","Rfx7"
"13822","ENSMUSG00000032216","Nedd4"
"13823","ENSMUSG00000036030","Prtg"
"13824","ENSMUSG00000034910","Pygo1"
"13825","ENSMUSG00000092192","Dyx1c1"
"13826","ENSMUSG00000089865","Dyx1c1Ccpg1"
"13827","ENSMUSG00000086158","Ccpg1os"
"13828","ENSMUSG00000034563","Ccpg1"
"13829","ENSMUSG00000079469","Pigb"
"13830","ENSMUSG00000032202","Rab27a"
"13831","ENSMUSG00000092622","Khdc3"
"13832","ENSMUSG00000092310","Gm20509"
"13833","ENSMUSG00000032215","Rsl24d1"
"13834","ENSMUSG00000062151","Unc13c"
"13835","ENSMUSG00000044976","Wdr72"
"13836","ENSMUSG00000043013","Onecut1"
"13837","ENSMUSG00000034858","Fam214a"
"13838","ENSMUSG00000007656","Arpp19"
"13839","ENSMUSG00000034593","Myo5a"
"13840","ENSMUSG00000033590","Myo5c"
"13841","ENSMUSG00000032192","Gnb5"
"13842","ENSMUSG00000032191","Bcl2l10"
"13843","ENSMUSG00000042688","Mapk6"
"13844","ENSMUSG00000042487","Leo1"
"13845","ENSMUSG00000058587","Tmod3"
"13846","ENSMUSG00000032186","Tmod2"
"13847","ENSMUSG00000032184","Lysmd2"
"13848","ENSMUSG00000032181","Scg3"
"13849","ENSMUSG00000032179","Bmp5"
"13850","ENSMUSG00000007908","Hmgcll1"
"13851","ENSMUSG00000059383","Gfral"
"13852","ENSMUSG00000032360","Hcrtr2"
"13853","ENSMUSG00000032358","Fam83b"
"13854","ENSMUSG00000032357","Tinag"
"13855","ENSMUSG00000032355","Mlip"
"13856","ENSMUSG00000032352","Lrrc1"
"13857","ENSMUSG00000044938","Klhl31"
"13858","ENSMUSG00000032350","Gclc"
"13859","ENSMUSG00000032349","Elovl5"
"13860","ENSMUSG00000023333","Gcm1"
"13861","ENSMUSG00000001366","Fbxo9"
"13862","ENSMUSG00000009828","Ick"
"13863","ENSMUSG00000032348","Gsta4"
"13864","ENSMUSG00000074183","Gsta1"
"13865","ENSMUSG00000074179","Gm10639"
"13866","ENSMUSG00000066463","Omt2a"
"13867","ENSMUSG00000038750","Omt2b"
"13868","ENSMUSG00000057933","Gsta2"
"13869","ENSMUSG00000060461","Dppa5a"
"13870","ENSMUSG00000032346","Ooep"
"13871","ENSMUSG00000070291","Ddx43"
"13872","ENSMUSG00000032344","Mb21d1"
"13873","ENSMUSG00000032342","Mto1"
"13874","ENSMUSG00000037742","Eef1a1"
"13875","ENSMUSG00000049624","Slc17a5"
"13876","ENSMUSG00000046186","Cd109"
"13877","ENSMUSG00000032332","Col12a1"
"13878","ENSMUSG00000032330","Cox7a2"
"13879","ENSMUSG00000032328","Tmem30a"
"13880","ENSMUSG00000034898","Filip1"
"13881","ENSMUSG00000034252","Senp6"
"13882","ENSMUSG00000033577","Myo6"
"13883","ENSMUSG00000032343","Impg1"
"13884","ENSMUSG00000049511","Htr1b"
"13885","ENSMUSG00000043289","Mei4"
"13886","ENSMUSG00000032251","Irak1bp1"
"13887","ENSMUSG00000032253","Phip"
"13888","ENSMUSG00000066456","Hmgn3"
"13889","ENSMUSG00000032258","Lca5"
"13890","ENSMUSG00000032261","Sh3bgrl2"
"13891","ENSMUSG00000032262","Elovl4"
"13892","ENSMUSG00000038379","Ttk"
"13893","ENSMUSG00000032263","Bckdhb"
"13894","ENSMUSG00000032265","Fam46a"
"13895","ENSMUSG00000035941","Ibtk"
"13896","ENSMUSG00000035274","Tpbg"
"13897","ENSMUSG00000032415","Ube2cbp"
"13898","ENSMUSG00000034973","Dopey1"
"13899","ENSMUSG00000056131","Pgm3"
"13900","ENSMUSG00000032417","Rwdd2a"
"13901","ENSMUSG00000032418","Me1"
"13902","ENSMUSG00000033491","Prss35"
"13903","ENSMUSG00000033419","Snap91"
"13904","ENSMUSG00000047897","Ripply2"
"13905","ENSMUSG00000032872","Cyb5r4"
"13906","ENSMUSG00000042761","Mrap2"
"13907","ENSMUSG00000056919","Cep162"
"13908","ENSMUSG00000032419","Tbx18"
"13909","ENSMUSG00000032420","Nt5e"
"13910","ENSMUSG00000032422","Snx14"
"13911","ENSMUSG00000092541","Gm20537"
"13912","ENSMUSG00000032423","Syncrip"
"13913","ENSMUSG00000032425","Zfp949"
"13914","ENSMUSG00000090693","Trim43a"
"13915","ENSMUSG00000079427","Mthfsl"
"13916","ENSMUSG00000099974","Bcl2a1d"
"13917","ENSMUSG00000067399","Trim43c"
"13918","ENSMUSG00000102037","Bcl2a1a"
"13919","ENSMUSG00000079162","Trim43b"
"13920","ENSMUSG00000089929","Bcl2a1b"
"13921","ENSMUSG00000100838","Gm29094"
"13922","ENSMUSG00000066442","Mthfs"
"13923","ENSMUSG00000039313","AF529169"
"13924","ENSMUSG00000032353","Tmed3"
"13925","ENSMUSG00000047606","Ankrd34c"
"13926","ENSMUSG00000032356","Rasgrf1"
"13927","ENSMUSG00000032359","Ctsh"
"13928","ENSMUSG00000062270","Morf4l1"
"13929","ENSMUSG00000032363","Adamts7"
"13930","ENSMUSG00000037410","Tbc1d2b"
"13931","ENSMUSG00000032368","Zic1"
"13932","ENSMUSG00000036972","Zic4"
"13933","ENSMUSG00000095654","Plscr5"
"13934","ENSMUSG00000032369","Plscr1"
"13935","ENSMUSG00000032372","Plscr2"
"13936","ENSMUSG00000074139","1700057G04Rik"
"13937","ENSMUSG00000032377","Plscr4"
"13938","ENSMUSG00000032374","Plod2"
"13939","ENSMUSG00000045414","1190002N15Rik"
"13940","ENSMUSG00000031129","Slc9a9"
"13941","ENSMUSG00000033350","Chst2"
"13942","ENSMUSG00000032407","U2surp"
"13943","ENSMUSG00000064225","Paqr9"
"13944","ENSMUSG00000015354","Pcolce2"
"13945","ENSMUSG00000032839","Trpc1"
"13946","ENSMUSG00000049493","Pls1"
"13947","ENSMUSG00000032409","Atr"
"13948","ENSMUSG00000032410","Xrn1"
"13949","ENSMUSG00000041440","Gk5"
"13950","ENSMUSG00000032411","Tfdp2"
"13951","ENSMUSG00000032412","Atp1b3"
"13952","ENSMUSG00000051234","Rnf7"
"13953","ENSMUSG00000099564","Gm28729"
"13954","ENSMUSG00000032413","Rasa2"
"13955","ENSMUSG00000040433","Zbtb38"
"13956","ENSMUSG00000043587","Pxylp1"
"13957","ENSMUSG00000046997","Spsb4"
"13958","ENSMUSG00000032449","Slc25a36"
"13959","ENSMUSG00000032451","Trim42"
"13960","ENSMUSG00000032452","Clstn2"
"13961","ENSMUSG00000032456","Nmnat3"
"13962","ENSMUSG00000046402","Rbp1"
"13963","ENSMUSG00000032454","Rbp2"
"13964","ENSMUSG00000032458","Copb2"
"13965","ENSMUSG00000032459","Mrps22"
"13966","ENSMUSG00000091080","Prr23a1"
"13967","ENSMUSG00000063058","Prr23a2"
"13968","ENSMUSG00000090470","Prr23a3"
"13969","ENSMUSG00000074123","7420426K07Rik"
"13970","ENSMUSG00000050397","Foxl2"
"13971","ENSMUSG00000032463","Faim"
"13972","ENSMUSG00000044860","Gm1123"
"13973","ENSMUSG00000032462","Pik3cb"
"13974","ENSMUSG00000096316","Faiml"
"13975","ENSMUSG00000056267","Cep70"
"13976","ENSMUSG00000037681","Esyt3"
"13977","ENSMUSG00000032470","Mras"
"13978","ENSMUSG00000032468","Armc8"
"13979","ENSMUSG00000032469","Dbr1"
"13980","ENSMUSG00000037953","A4gnt"
"13981","ENSMUSG00000037784","Dzip1l"
"13982","ENSMUSG00000032473","Cldn18"
"13983","ENSMUSG00000053747","Sox14"
"13984","ENSMUSG00000044244","Il20rb"
"13985","ENSMUSG00000032475","Nck1"
"13986","ENSMUSG00000070287","Slc35g2"
"13987","ENSMUSG00000037286","Stag1"
"13988","ENSMUSG00000032527","Pccb"
"13989","ENSMUSG00000066415","Msl2"
"13990","ENSMUSG00000043154","Ppp2r3a"
"13991","ENSMUSG00000032537","Ephb1"
"13992","ENSMUSG00000035606","Ky"
"13993","ENSMUSG00000032534","Cep63"
"13994","ENSMUSG00000035048","Anapc13"
"13995","ENSMUSG00000032531","Amotl2"
"13996","ENSMUSG00000032547","Ryk"
"13997","ENSMUSG00000032548","Slco2a1"
"13998","ENSMUSG00000032549","Rab6b"
"13999","ENSMUSG00000032553","Srprb"
"14000","ENSMUSG00000032554","Trf"
"14001","ENSMUSG00000033688","1300017J02Rik"
"14002","ENSMUSG00000032555","Topbp1"
"14003","ENSMUSG00000032803","Cdv3"
"14004","ENSMUSG00000032556","Bfsp2"
"14005","ENSMUSG00000042757","Tmem108"
"14006","ENSMUSG00000032558","Nphp3"
"14007","ENSMUSG00000101152","Gm28305"
"14008","ENSMUSG00000032557","Uba5"
"14009","ENSMUSG00000090150","Acad11"
"14010","ENSMUSG00000079355","Ackr4"
"14011","ENSMUSG00000032560","Dnajc13"
"14012","ENSMUSG00000032561","Acpp"
"14013","ENSMUSG00000032564","Cpne4"
"14014","ENSMUSG00000032563","Mrpl3"
"14015","ENSMUSG00000032565","Nudt16"
"14016","ENSMUSG00000032566","1700080E11Rik"
"14017","ENSMUSG00000035032","Nek11"
"14018","ENSMUSG00000032567","Aste1"
"14019","ENSMUSG00000032570","Atp2c1"
"14020","ENSMUSG00000032571","Pik3r4"
"14021","ENSMUSG00000043719","Col6a6"
"14022","ENSMUSG00000091345","Col6a5"
"14023","ENSMUSG00000032572","Col6a4"
"14024","ENSMUSG00000020258","Glyctk"
"14025","ENSMUSG00000020257","Wdr82"
"14026","ENSMUSG00000020253","Ppm1m"
"14027","ENSMUSG00000023277","Twf2"
"14028","ENSMUSG00000045322","Tlr9"
"14029","ENSMUSG00000032786","Alas1"
"14030","ENSMUSG00000023345","Poc1a"
"14031","ENSMUSG00000053716","Dusp7"
"14032","ENSMUSG00000048758","Rpl29"
"14033","ENSMUSG00000023262","Acy1"
"14034","ENSMUSG00000042210","Abhd14a"
"14035","ENSMUSG00000042073","Abhd14b"
"14036","ENSMUSG00000023495","Pcbp4"
"14037","ENSMUSG00000091735","Gpr62"
"14038","ENSMUSG00000023249","Parp3"
"14039","ENSMUSG00000041506","Rrp9"
"14040","ENSMUSG00000066383","Iqcf1"
